site,refinery_id,month,capacity_kbd
Memphis,VALERO_MEMPHIS,2024-10,180.0
Memphis,VALERO_MEMPHIS,2024-11,180.0
Memphis,VALERO_MEMPHIS,2024-12,180.0
Memphis,VALERO_MEMPHIS,2025-01,180.0
Memphis,VALERO_MEMPHIS,2025-02,180.0
Memphis,VALERO_MEMPHIS,2025-03,180.0
Memphis,VALERO_MEMPHIS,2025-04,180.0
Memphis,VALERO_MEMPHIS,2025-05,180.0
Memphis,VALERO_MEMPHIS,2025-06,180.0
Memphis,VALERO_MEMPHIS,2025-07,180.0
Memphis,VALERO_MEMPHIS,2025-08,180.0
Memphis,VALERO_MEMPHIS,2025-09,180.0
Memphis,VALERO_MEMPHIS,2025-10,180.0
Memphis,VALERO_MEMPHIS,2025-11,180.0
Memphis,VALERO_MEMPHIS,2025-12,180.0
Memphis,VALERO_MEMPHIS,2026-01,180.0
Memphis,VALERO_MEMPHIS,2026-02,180.0
Memphis,VALERO_MEMPHIS,2026-03,180.0
Memphis,VALERO_MEMPHIS,2026-04,180.0
Memphis,VALERO_MEMPHIS,2026-05,180.0
Memphis,VALERO_MEMPHIS,2026-06,180.0
Memphis,VALERO_MEMPHIS,2026-07,180.0
Memphis,VALERO_MEMPHIS,2026-08,180.0
Memphis,VALERO_MEMPHIS,2026-09,180.0
Memphis,VALERO_MEMPHIS,2026-10,180.0
Memphis,VALERO_MEMPHIS,2026-11,180.0
Memphis,VALERO_MEMPHIS,2026-12,180.0
Meraux,VALERO_MERAUX,2023-01,125.0
Meraux,VALERO_MERAUX,2023-02,125.0
Meraux,VALERO_MERAUX,2023-03,125.0
Meraux,VALERO_MERAUX,2023-04,125.0
Meraux,VALERO_MERAUX,2023-05,125.0
Meraux,VALERO_MERAUX,2023-06,125.0
Meraux,VALERO_MERAUX,2023-07,125.0
Meraux,VALERO_MERAUX,2023-08,125.0
Meraux,VALERO_MERAUX,2023-09,125.0
Meraux,VALERO_MERAUX,2023-10,125.0
Meraux,VALERO_MERAUX,2023-11,125.0
Meraux,VALERO_MERAUX,2023-12,125.0
Meraux,VALERO_MERAUX,2024-01,125.0
Meraux,VALERO_MERAUX,2024-02,125.0
Meraux,VALERO_MERAUX,2024-03,125.0
Meraux,VALERO_MERAUX,2024-04,125.0
Meraux,VALERO_MERAUX,2024-05,125.0
Meraux,VALERO_MERAUX,2024-06,125.0
Meraux,VALERO_MERAUX,2024-07,125.0
Meraux,VALERO_MERAUX,2024-08,125.0
Meraux,VALERO_MERAUX,2024-09,125.0
Meraux,VALERO_MERAUX,2024-10,125.0
Meraux,VALERO_MERAUX,2024-11,125.0
Meraux,VALERO_MERAUX,2024-12,125.0
Meraux,VALERO_MERAUX,2025-01,125.0
Meraux,VALERO_MERAUX,2025-02,125.0
Meraux,VALERO_MERAUX,2025-03,125.0
Meraux,VALERO_MERAUX,2025-04,125.0
Meraux,VALERO_MERAUX,2025-05,125.0
Meraux,VALERO_MERAUX,2025-06,125.0
Meraux,VALERO_MERAUX,2025-07,125.0
Meraux,VALERO_MERAUX,2025-08,125.0
Meraux,VALERO_MERAUX,2025-09,125.0
Meraux,VALERO_MERAUX,2025-10,125.0
Meraux,VALERO_MERAUX,2025-11,125.0
Meraux,VALERO_MERAUX,2025-12,125.0
Meraux,VALERO_MERAUX,2026-01,125.0
Meraux,VALERO_MERAUX,2026-02,125.0
Meraux,VALERO_MERAUX,2026-03,125.0
Meraux,VALERO_MERAUX,2026-04,125.0
Meraux,VALERO_MERAUX,2026-05,125.0
Meraux,VALERO_MERAUX,2026-06,125.0
Meraux,VALERO_MERAUX,2026-07,125.0
Meraux,VALERO_MERAUX,2026-08,125.0
Meraux,VALERO_MERAUX,2026-09,125.0
Meraux,VALERO_MERAUX,2026-10,125.0
Meraux,VALERO_MERAUX,2026-11,125.0
Meraux,VALERO_MERAUX,2026-12,125.0
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-01,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-02,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-03,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-04,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-05,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-06,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-07,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-08,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-09,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-10,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-11,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2023-12,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-01,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-02,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-03,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-04,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-05,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-06,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-07,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-08,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-09,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-10,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-11,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2024-12,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-01,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-02,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-03,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-04,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-05,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-06,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-07,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-08,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-09,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-10,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-11,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2025-12,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-01,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-02,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-03,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-04,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-05,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-06,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-07,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-08,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-09,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-10,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-11,30.8
Mount Vernon,COUNTRYMARK_MOUNT_VERNON,2026-12,30.8
Navajo (Artesia),HF_ARTESIA,2023-01,100.0
Navajo (Artesia),HF_ARTESIA,2023-02,100.0
Navajo (Artesia),HF_ARTESIA,2023-03,100.0
Navajo (Artesia),HF_ARTESIA,2023-04,100.0
Navajo (Artesia),HF_ARTESIA,2023-05,100.0
Navajo (Artesia),HF_ARTESIA,2023-06,100.0
Navajo (Artesia),HF_ARTESIA,2023-07,100.0
Navajo (Artesia),HF_ARTESIA,2023-08,100.0
Navajo (Artesia),HF_ARTESIA,2023-09,100.0
Navajo (Artesia),HF_ARTESIA,2023-10,100.0
Navajo (Artesia),HF_ARTESIA,2023-11,100.0
Navajo (Artesia),HF_ARTESIA,2023-12,100.0
Navajo (Artesia),HF_ARTESIA,2024-01,100.0
Navajo (Artesia),HF_ARTESIA,2024-02,100.0
Navajo (Artesia),HF_ARTESIA,2024-03,100.0
Navajo (Artesia),HF_ARTESIA,2024-04,100.0
Navajo (Artesia),HF_ARTESIA,2024-05,100.0
Navajo (Artesia),HF_ARTESIA,2024-06,100.0
Navajo (Artesia),HF_ARTESIA,2024-07,100.0
Navajo (Artesia),HF_ARTESIA,2024-08,100.0
Navajo (Artesia),HF_ARTESIA,2024-09,100.0
Navajo (Artesia),HF_ARTESIA,2024-10,100.0
Navajo (Artesia),HF_ARTESIA,2024-11,100.0
Navajo (Artesia),HF_ARTESIA,2024-12,100.0
Navajo (Artesia),HF_ARTESIA,2025-01,100.0
Navajo (Artesia),HF_ARTESIA,2025-02,100.0
Navajo (Artesia),HF_ARTESIA,2025-03,100.0
Navajo (Artesia),HF_ARTESIA,2025-04,100.0
Navajo (Artesia),HF_ARTESIA,2025-05,100.0
Navajo (Artesia),HF_ARTESIA,2025-06,100.0
Navajo (Artesia),HF_ARTESIA,2025-07,100.0
Navajo (Artesia),HF_ARTESIA,2025-08,100.0
Navajo (Artesia),HF_ARTESIA,2025-09,100.0
Navajo (Artesia),HF_ARTESIA,2025-10,100.0
Navajo (Artesia),HF_ARTESIA,2025-11,100.0
Navajo (Artesia),HF_ARTESIA,2025-12,100.0
Navajo (Artesia),HF_ARTESIA,2026-01,100.0
Navajo (Artesia),HF_ARTESIA,2026-02,100.0
Navajo (Artesia),HF_ARTESIA,2026-03,100.0
Navajo (Artesia),HF_ARTESIA,2026-04,100.0
Navajo (Artesia),HF_ARTESIA,2026-05,100.0
Navajo (Artesia),HF_ARTESIA,2026-06,100.0
Navajo (Artesia),HF_ARTESIA,2026-07,100.0
Navajo (Artesia),HF_ARTESIA,2026-08,100.0
Navajo (Artesia),HF_ARTESIA,2026-09,100.0
Navajo (Artesia),HF_ARTESIA,2026-10,100.0
Navajo (Artesia),HF_ARTESIA,2026-11,100.0
Navajo (Artesia),HF_ARTESIA,2026-12,100.0
Newcastle,PAR_NEWCASTLE,2023-01,20.0
Newcastle,PAR_NEWCASTLE,2023-02,20.0
Newcastle,PAR_NEWCASTLE,2023-03,20.0
Newcastle,PAR_NEWCASTLE,2023-04,20.0
Newcastle,PAR_NEWCASTLE,2023-05,20.0
Newcastle,PAR_NEWCASTLE,2023-06,20.0
Newcastle,PAR_NEWCASTLE,2023-07,20.0
Newcastle,PAR_NEWCASTLE,2023-08,20.0
Newcastle,PAR_NEWCASTLE,2023-09,20.0
Newcastle,PAR_NEWCASTLE,2023-10,20.0
Newcastle,PAR_NEWCASTLE,2023-11,20.0
Newcastle,PAR_NEWCASTLE,2023-12,20.0
Newcastle,PAR_NEWCASTLE,2024-01,20.0
Newcastle,PAR_NEWCASTLE,2024-02,20.0
Newcastle,PAR_NEWCASTLE,2024-03,20.0
Newcastle,PAR_NEWCASTLE,2024-04,20.0
Newcastle,PAR_NEWCASTLE,2024-05,20.0
Newcastle,PAR_NEWCASTLE,2024-06,20.0
Newcastle,PAR_NEWCASTLE,2024-07,20.0
Newcastle,PAR_NEWCASTLE,2024-08,20.0
Newcastle,PAR_NEWCASTLE,2024-09,20.0
Newcastle,PAR_NEWCASTLE,2024-10,20.0
Newcastle,PAR_NEWCASTLE,2024-11,20.0
Newcastle,PAR_NEWCASTLE,2024-12,20.0
Newcastle,PAR_NEWCASTLE,2025-01,20.0
Newcastle,PAR_NEWCASTLE,2025-02,20.0
Newcastle,PAR_NEWCASTLE,2025-03,20.0
Newcastle,PAR_NEWCASTLE,2025-04,20.0
Newcastle,PAR_NEWCASTLE,2025-05,20.0
Newcastle,PAR_NEWCASTLE,2025-06,20.0
Newcastle,PAR_NEWCASTLE,2025-07,20.0
Newcastle,PAR_NEWCASTLE,2025-08,20.0
Newcastle,PAR_NEWCASTLE,2025-09,20.0
Newcastle,PAR_NEWCASTLE,2025-10,20.0
Newcastle,PAR_NEWCASTLE,2025-11,20.0
Newcastle,PAR_NEWCASTLE,2025-12,20.0
Newcastle,PAR_NEWCASTLE,2026-01,20.0
Newcastle,PAR_NEWCASTLE,2026-02,20.0
Newcastle,PAR_NEWCASTLE,2026-03,20.0
Newcastle,PAR_NEWCASTLE,2026-04,20.0
Newcastle,PAR_NEWCASTLE,2026-05,20.0
Newcastle,PAR_NEWCASTLE,2026-06,20.0
Newcastle,PAR_NEWCASTLE,2026-07,20.0
Newcastle,PAR_NEWCASTLE,2026-08,20.0
Newcastle,PAR_NEWCASTLE,2026-09,20.0
Newcastle,PAR_NEWCASTLE,2026-10,20.0
Newcastle,PAR_NEWCASTLE,2026-11,20.0
Newcastle,PAR_NEWCASTLE,2026-12,20.0
"Newell, WV",ERGON_NEWELL,2023-01,22.3
"Newell, WV",ERGON_NEWELL,2023-02,22.3
"Newell, WV",ERGON_NEWELL,2023-03,22.3
"Newell, WV",ERGON_NEWELL,2023-04,22.3
"Newell, WV",ERGON_NEWELL,2023-05,22.3
"Newell, WV",ERGON_NEWELL,2023-06,22.3
"Newell, WV",ERGON_NEWELL,2023-07,22.3
"Newell, WV",ERGON_NEWELL,2023-08,22.3
"Newell, WV",ERGON_NEWELL,2023-09,22.3
"Newell, WV",ERGON_NEWELL,2023-10,22.3
"Newell, WV",ERGON_NEWELL,2023-11,22.3
"Newell, WV",ERGON_NEWELL,2023-12,22.3
"Newell, WV",ERGON_NEWELL,2024-01,22.3
"Newell, WV",ERGON_NEWELL,2024-02,22.3
"Newell, WV",ERGON_NEWELL,2024-03,22.3
"Newell, WV",ERGON_NEWELL,2024-04,22.3
"Newell, WV",ERGON_NEWELL,2024-05,22.3
"Newell, WV",ERGON_NEWELL,2024-06,22.3
"Newell, WV",ERGON_NEWELL,2024-07,22.3
"Newell, WV",ERGON_NEWELL,2024-08,22.3
"Newell, WV",ERGON_NEWELL,2024-09,22.3
"Newell, WV",ERGON_NEWELL,2024-10,22.3
"Newell, WV",ERGON_NEWELL,2024-11,22.3
"Newell, WV",ERGON_NEWELL,2024-12,22.3
"Newell, WV",ERGON_NEWELL,2025-01,22.3
"Newell, WV",ERGON_NEWELL,2025-02,22.3
"Newell, WV",ERGON_NEWELL,2025-03,22.3
"Newell, WV",ERGON_NEWELL,2025-04,22.3
"Newell, WV",ERGON_NEWELL,2025-05,22.3
"Newell, WV",ERGON_NEWELL,2025-06,22.3
"Newell, WV",ERGON_NEWELL,2025-07,22.3
"Newell, WV",ERGON_NEWELL,2025-08,22.3
"Newell, WV",ERGON_NEWELL,2025-09,22.3
"Newell, WV",ERGON_NEWELL,2025-10,22.3
"Newell, WV",ERGON_NEWELL,2025-11,22.3
"Newell, WV",ERGON_NEWELL,2025-12,22.3
"Newell, WV",ERGON_NEWELL,2026-01,22.3
"Newell, WV",ERGON_NEWELL,2026-02,22.3
"Newell, WV",ERGON_NEWELL,2026-03,22.3
"Newell, WV",ERGON_NEWELL,2026-04,22.3
"Newell, WV",ERGON_NEWELL,2026-05,22.3
"Newell, WV",ERGON_NEWELL,2026-06,22.3
"Newell, WV",ERGON_NEWELL,2026-07,22.3
"Newell, WV",ERGON_NEWELL,2026-08,22.3
"Newell, WV",ERGON_NEWELL,2026-09,22.3
"Newell, WV",ERGON_NEWELL,2026-10,22.3
"Newell, WV",ERGON_NEWELL,2026-11,22.3
"Newell, WV",ERGON_NEWELL,2026-12,22.3
Nixon (Texas),BLUE_NIXON,2023-01,15.0
Nixon (Texas),BLUE_NIXON,2023-02,15.0
Nixon (Texas),BLUE_NIXON,2023-03,15.0
Nixon (Texas),BLUE_NIXON,2023-04,15.0
Nixon (Texas),BLUE_NIXON,2023-05,15.0
Nixon (Texas),BLUE_NIXON,2023-06,15.0
Nixon (Texas),BLUE_NIXON,2023-07,15.0
Nixon (Texas),BLUE_NIXON,2023-08,15.0
Nixon (Texas),BLUE_NIXON,2023-09,15.0
Nixon (Texas),BLUE_NIXON,2023-10,15.0
Nixon (Texas),BLUE_NIXON,2023-11,15.0
Nixon (Texas),BLUE_NIXON,2023-12,15.0
Nixon (Texas),BLUE_NIXON,2024-01,15.0
Nixon (Texas),BLUE_NIXON,2024-02,15.0
Nixon (Texas),BLUE_NIXON,2024-03,15.0
Nixon (Texas),BLUE_NIXON,2024-04,15.0
Nixon (Texas),BLUE_NIXON,2024-05,15.0
Nixon (Texas),BLUE_NIXON,2024-06,15.0
Nixon (Texas),BLUE_NIXON,2024-07,15.0
Nixon (Texas),BLUE_NIXON,2024-08,15.0
Nixon (Texas),BLUE_NIXON,2024-09,15.0
Nixon (Texas),BLUE_NIXON,2024-10,15.0
Nixon (Texas),BLUE_NIXON,2024-11,15.0
Nixon (Texas),BLUE_NIXON,2024-12,15.0
Nixon (Texas),BLUE_NIXON,2025-01,15.0
Nixon (Texas),BLUE_NIXON,2025-02,15.0
Nixon (Texas),BLUE_NIXON,2025-03,15.0
Nixon (Texas),BLUE_NIXON,2025-04,15.0
Nixon (Texas),BLUE_NIXON,2025-05,15.0
Nixon (Texas),BLUE_NIXON,2025-06,15.0
Nixon (Texas),BLUE_NIXON,2025-07,15.0
Nixon (Texas),BLUE_NIXON,2025-08,15.0
Nixon (Texas),BLUE_NIXON,2025-09,15.0
Nixon (Texas),BLUE_NIXON,2025-10,15.0
Nixon (Texas),BLUE_NIXON,2025-11,15.0
Nixon (Texas),BLUE_NIXON,2025-12,15.0
Nixon (Texas),BLUE_NIXON,2026-01,15.0
Nixon (Texas),BLUE_NIXON,2026-02,15.0
Nixon (Texas),BLUE_NIXON,2026-03,15.0
Nixon (Texas),BLUE_NIXON,2026-04,15.0
Nixon (Texas),BLUE_NIXON,2026-05,15.0
Nixon (Texas),BLUE_NIXON,2026-06,15.0
Nixon (Texas),BLUE_NIXON,2026-07,15.0
Nixon (Texas),BLUE_NIXON,2026-08,15.0
Nixon (Texas),BLUE_NIXON,2026-09,15.0
Nixon (Texas),BLUE_NIXON,2026-10,15.0
Nixon (Texas),BLUE_NIXON,2026-11,15.0
Nixon (Texas),BLUE_NIXON,2026-12,15.0
Norco,SHELL_NORCO,2023-01,250.0
Norco,SHELL_NORCO,2023-02,250.0
Norco,SHELL_NORCO,2023-03,250.0
Norco,SHELL_NORCO,2023-04,250.0
Norco,SHELL_NORCO,2023-05,250.0
Norco,SHELL_NORCO,2023-06,250.0
Norco,SHELL_NORCO,2023-07,250.0
Norco,SHELL_NORCO,2023-08,250.0
Norco,SHELL_NORCO,2023-09,250.0
Norco,SHELL_NORCO,2023-10,250.0
Norco,SHELL_NORCO,2023-11,250.0
Norco,SHELL_NORCO,2023-12,250.0
Norco,SHELL_NORCO,2024-01,250.0
Norco,SHELL_NORCO,2024-02,250.0
Norco,SHELL_NORCO,2024-03,250.0
Norco,SHELL_NORCO,2024-04,250.0
Norco,SHELL_NORCO,2024-05,250.0
Norco,SHELL_NORCO,2024-06,250.0
Norco,SHELL_NORCO,2024-07,250.0
Norco,SHELL_NORCO,2024-08,250.0
Norco,SHELL_NORCO,2024-09,250.0
Norco,SHELL_NORCO,2024-10,250.0
Norco,SHELL_NORCO,2024-11,250.0
Norco,SHELL_NORCO,2024-12,250.0
Norco,SHELL_NORCO,2025-01,250.0
Norco,SHELL_NORCO,2025-02,250.0
Norco,SHELL_NORCO,2025-03,250.0
Norco,SHELL_NORCO,2025-04,250.0
Norco,SHELL_NORCO,2025-05,250.0
Norco,SHELL_NORCO,2025-06,250.0
Norco,SHELL_NORCO,2025-07,250.0
Norco,SHELL_NORCO,2025-08,250.0
Norco,SHELL_NORCO,2025-09,250.0
Norco,SHELL_NORCO,2025-10,250.0
Norco,SHELL_NORCO,2025-11,250.0
Norco,SHELL_NORCO,2025-12,250.0
Norco,SHELL_NORCO,2026-01,250.0
Norco,SHELL_NORCO,2026-02,250.0
Norco,SHELL_NORCO,2026-03,250.0
Norco,SHELL_NORCO,2026-04,250.0
Norco,SHELL_NORCO,2026-05,250.0
Norco,SHELL_NORCO,2026-06,250.0
Norco,SHELL_NORCO,2026-07,250.0
Norco,SHELL_NORCO,2026-08,250.0
Norco,SHELL_NORCO,2026-09,250.0
Norco,SHELL_NORCO,2026-10,250.0
Norco,SHELL_NORCO,2026-11,250.0
Norco,SHELL_NORCO,2026-12,250.0
North Pole,PETRO_NORTH_POLE,2023-01,22.0
North Pole,PETRO_NORTH_POLE,2023-02,22.0
North Pole,PETRO_NORTH_POLE,2023-03,22.0
North Pole,PETRO_NORTH_POLE,2023-04,22.0
North Pole,PETRO_NORTH_POLE,2023-05,22.0
North Pole,PETRO_NORTH_POLE,2023-06,22.0
North Pole,PETRO_NORTH_POLE,2023-07,22.0
North Pole,PETRO_NORTH_POLE,2023-08,22.0
North Pole,PETRO_NORTH_POLE,2023-09,22.0
North Pole,PETRO_NORTH_POLE,2023-10,22.0
North Pole,PETRO_NORTH_POLE,2023-11,22.0
North Pole,PETRO_NORTH_POLE,2023-12,22.0
North Pole,PETRO_NORTH_POLE,2024-01,22.0
North Pole,PETRO_NORTH_POLE,2024-02,22.0
North Pole,PETRO_NORTH_POLE,2024-03,22.0
North Pole,PETRO_NORTH_POLE,2024-04,22.0
North Pole,PETRO_NORTH_POLE,2024-05,22.0
North Pole,PETRO_NORTH_POLE,2024-06,22.0
North Pole,PETRO_NORTH_POLE,2024-07,22.0
North Pole,PETRO_NORTH_POLE,2024-08,22.0
North Pole,PETRO_NORTH_POLE,2024-09,22.0
North Pole,PETRO_NORTH_POLE,2024-10,22.0
North Pole,PETRO_NORTH_POLE,2024-11,22.0
North Pole,PETRO_NORTH_POLE,2024-12,22.0
North Pole,PETRO_NORTH_POLE,2025-01,22.0
North Pole,PETRO_NORTH_POLE,2025-02,22.0
North Pole,PETRO_NORTH_POLE,2025-03,22.0
North Pole,PETRO_NORTH_POLE,2025-04,22.0
North Pole,PETRO_NORTH_POLE,2025-05,22.0
North Pole,PETRO_NORTH_POLE,2025-06,22.0
North Pole,PETRO_NORTH_POLE,2025-07,22.0
North Pole,PETRO_NORTH_POLE,2025-08,22.0
North Pole,PETRO_NORTH_POLE,2025-09,22.0
North Pole,PETRO_NORTH_POLE,2025-10,22.0
North Pole,PETRO_NORTH_POLE,2025-11,22.0
North Pole,PETRO_NORTH_POLE,2025-12,22.0
North Pole,PETRO_NORTH_POLE,2026-01,22.0
North Pole,PETRO_NORTH_POLE,2026-02,22.0
North Pole,PETRO_NORTH_POLE,2026-03,22.0
North Pole,PETRO_NORTH_POLE,2026-04,22.0
North Pole,PETRO_NORTH_POLE,2026-05,22.0
North Pole,PETRO_NORTH_POLE,2026-06,22.0
North Pole,PETRO_NORTH_POLE,2026-07,22.0
North Pole,PETRO_NORTH_POLE,2026-08,22.0
North Pole,PETRO_NORTH_POLE,2026-09,22.0
North Pole,PETRO_NORTH_POLE,2026-10,22.0
North Pole,PETRO_NORTH_POLE,2026-11,22.0
North Pole,PETRO_NORTH_POLE,2026-12,22.0
North Pole (FHR),,2023-01,0.0
North Pole (FHR),,2023-02,0.0
North Pole (FHR),,2023-03,0.0
North Pole (FHR),,2023-04,0.0
North Pole (FHR),,2023-05,0.0
North Pole (FHR),,2023-06,0.0
North Pole (FHR),,2023-07,0.0
North Pole (FHR),,2023-08,0.0
North Pole (FHR),,2023-09,0.0
North Pole (FHR),,2023-10,0.0
North Pole (FHR),,2023-11,0.0
North Pole (FHR),,2023-12,0.0
North Pole (FHR),,2024-01,0.0
North Pole (FHR),,2024-02,0.0
North Pole (FHR),,2024-03,0.0
North Pole (FHR),,2024-04,0.0
North Pole (FHR),,2024-05,0.0
North Pole (FHR),,2024-06,0.0
North Pole (FHR),,2024-07,0.0
North Pole (FHR),,2024-08,0.0
North Pole (FHR),,2024-09,0.0
North Pole (FHR),,2024-10,0.0
North Pole (FHR),,2024-11,0.0
North Pole (FHR),,2024-12,0.0
North Pole (FHR),,2025-01,0.0
North Pole (FHR),,2025-02,0.0
North Pole (FHR),,2025-03,0.0
North Pole (FHR),,2025-04,0.0
North Pole (FHR),,2025-05,0.0
North Pole (FHR),,2025-06,0.0
North Pole (FHR),,2025-07,0.0
North Pole (FHR),,2025-08,0.0
North Pole (FHR),,2025-09,0.0
North Pole (FHR),,2025-10,0.0
North Pole (FHR),,2025-11,0.0
North Pole (FHR),,2025-12,0.0
North Pole (FHR),,2026-01,0.0
North Pole (FHR),,2026-02,0.0
North Pole (FHR),,2026-03,0.0
North Pole (FHR),,2026-04,0.0
North Pole (FHR),,2026-05,0.0
North Pole (FHR),,2026-06,0.0
North Pole (FHR),,2026-07,0.0
North Pole (FHR),,2026-08,0.0
North Pole (FHR),,2026-09,0.0
North Pole (FHR),,2026-10,0.0
North Pole (FHR),,2026-11,0.0
North Pole (FHR),,2026-12,0.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-01,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-02,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-03,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-04,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-05,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-06,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-07,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-08,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-09,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-10,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-11,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2023-12,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-01,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-02,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-03,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-04,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-05,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-06,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-07,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-08,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-09,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-10,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-11,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2024-12,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-01,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-02,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-03,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-04,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-05,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-06,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-07,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-08,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-09,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-10,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-11,33.0
North Salt Lake,BIG_NORTH_SLATERVILLE_CANAL,2025-12,33.0
