refinery_id,rem_name,year,feedstock,to_unit,kbd,vol_pct,api,api_type,sulfur_wt_pct,sulfur_type
PBF_TOLEDO,Toledo PBF,2024,VGO - High Sulphur,RFCC,10.0,6.636,24.15,Heavy,1.60,High
HUNT_TUSCALOOSA,Tuscaloosa,2018,VacResid,Coker,12.0,23.095,7.38,Heavy,2.78,High
HUNT_TUSCALOOSA,Tuscaloosa,2019,VacResid,VacResid Spl,25.0,36.227,7.38,Heavy,2.78,High
,Philadelphia,2017,I-Butane,IC4Imports,1.55,0.49,120.01,Light,,High
,Philadelphia,2017,Naphtha,REF,5.0,1.583,57.52,Light,0.00,Low
,Philadelphia,2018,I-Butane,IC4Imports,2.68,0.954,120.01,Light,,High
,Philadelphia,2018,Naphtha,REF,5.0,1.781,57.52,Light,0.00,Low
MPC_GALV_BAY,Texas City Marathon,2017,I-Butane,IC4Imports,4.35,4.331,120.01,Light,,High
MPC_GALV_BAY,Texas City Marathon,2017,VGO - Low Sulphur,FCC,15.28,15.197,24.91,Heavy,0.09,Low
,Kapolei Island Energy,2018,VGO - Low Sulphur,FCC,0.55,1.215,23.00,Heavy,0.50,Medium
,Kapolei Island Energy,2017,VGO - Low Sulphur,FCC,0.55,2.57,23.00,Heavy,0.50,Medium
MARATHON_CARSON,Carson,2017,VGO - High Sulphur,FCC,11.52,4.316,24.91,Heavy,1.00,Medium
